Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,YearMonth
4257,OD-001707,2031-03-10,2031-03-14,Same Day,Customer-0820,Customer-0820,Consumer,United States,New York,California,20466,East,PROD-4101,Office Supplies,Storage,Storage - Item 20,109.87,7,0.15,18.92,2031-03
4258,OD-001708,2030-09-26,2030-09-29,First Class,Customer-0089,Customer-0089,Consumer,United States,San Antonio,California,52972,Central,PROD-6617,Furniture,Bookcases,Bookcases - Item 45,165.25,5,0.2,122.24,2030-09
4259,OD-001709,2029-03-27,2029-04-02,First Class,Customer-0654,Customer-0654,Consumer,United States,Chicago,New York,70997,East,PROD-2494,Office Supplies,Labels,Labels - Item 49,890.63,4,0.15,172.1,2029-03
4260,OD-001709,2029-03-27,2029-03-29,Second Class,Customer-0654,Customer-0654,Home Office,United States,San Diego,New York,52946,East,PROD-5575,Office Supplies,Labels,Labels - Item 17,732.97,9,0.1,186.83,2029-03
4261,OD-001709,2029-03-27,2029-04-01,Same Day,Customer-0654,Customer-0654,Home Office,United States,New York,California,71013,East,PROD-9094,Office Supplies,Labels,Labels - Item 48,773.31,1,0.1,32.56,2029-03
4262,OD-001709,2029-03-27,2029-03-29,Second Class,Customer-0654,Customer-0654,Consumer,United States,Houston,Arizona,58989,West,PROD-3034,Office Supplies,Labels,Labels - Item 63,39.11,7,0.05,68.06,2029-03
4263,OD-001710,2025-10-05,2025-10-09,Standard Class,Customer-0203,Customer-0203,Consumer,United States,Houston,Pennsylvania,12578,Central,PROD-9883,Technology,Accessories,Accessories - Item 38,346.66,9,0.0,0.01,2025-10
4264,OD-001711,2032-02-17,2032-02-19,Same Day,Customer-0821,Customer-0821,Home Office,United States,Phoenix,Arizona,10887,East,PROD-3925,Furniture,Bookcases,Bookcases - Item 1,752.1,4,0.2,54.26,2032-02
4265,OD-001711,2032-02-17,2032-02-20,First Class,Customer-0821,Customer-0821,Corporate,United States,New York,Texas,58066,South,PROD-3672,Furniture,Bookcases,Bookcases - Item 65,390.39,4,0.05,-43.43,2032-02
4266,OD-001711,2032-02-17,2032-02-19,Second Class,Customer-0821,Customer-0821,Consumer,United States,San Antonio,New York,26679,East,PROD-8384,Furniture,Bookcases,Bookcases - Item 61,489.44,2,0.0,-24.51,2032-02
4267,OD-001712,2020-07-10,2020-07-15,First Class,Customer-0739,Customer-0739,Home Office,United States,Houston,Pennsylvania,23833,West,PROD-9428,Technology,Copiers,Copiers - Item 80,936.7,2,0.05,55.52,2020-07
4268,OD-001712,2020-07-10,2020-07-11,First Class,Customer-0739,Customer-0739,Consumer,United States,Philadelphia,Pennsylvania,27041,East,PROD-7435,Technology,Copiers,Copiers - Item 85,612.43,6,0.0,155.74,2020-07
4269,OD-001713,2021-04-05,2021-04-11,Same Day,Customer-0955,Customer-0955,Corporate,United States,Chicago,California,54635,West,PROD-6093,Furniture,Furnishings,Furnishings - Item 89,253.7,3,0.1,1.66,2021-04
4270,OD-001713,2021-04-05,2021-04-08,Second Class,Customer-0955,Customer-0955,Consumer,United States,San Antonio,California,99060,West,PROD-9885,Furniture,Furnishings,Furnishings - Item 57,216.95,4,0.05,101.64,2021-04
4271,OD-001714,2026-09-09,2026-09-11,First Class,Customer-0334,Customer-0334,Home Office,United States,New York,Texas,80342,South,PROD-3336,Office Supplies,Supplies,Supplies - Item 28,565.68,2,0.15,-29.69,2026-09
4272,OD-001715,2033-02-06,2033-02-07,Second Class,Customer-0222,Customer-0222,Home Office,United States,San Diego,Arizona,30119,West,PROD-6367,Office Supplies,Supplies,Supplies - Item 49,392.03,3,0.15,176.01,2033-02
4273,OD-001716,2031-05-19,2031-05-25,First Class,Customer-0041,Customer-0041,Corporate,United States,New York,California,86674,Central,PROD-6802,Technology,Phones,Phones - Item 23,608.99,9,0.05,53.48,2031-05
4274,OD-001716,2031-05-19,2031-05-25,Standard Class,Customer-0041,Customer-0041,Corporate,United States,Philadelphia,Pennsylvania,16507,East,PROD-6165,Technology,Phones,Phones - Item 6,795.78,4,0.1,95.4,2031-05
4275,OD-001716,2031-05-19,2031-05-22,Same Day,Customer-0041,Customer-0041,Consumer,United States,San Antonio,New York,60422,Central,PROD-4814,Technology,Phones,Phones - Item 46,181.88,7,0.1,160.95,2031-05
4276,OD-001717,2026-06-12,2026-06-17,Second Class,Customer-0708,Customer-0708,Corporate,United States,Los Angeles,California,25447,West,PROD-1728,Office Supplies,Labels,Labels - Item 6,320.39,8,0.15,182.78,2026-06
4277,OD-001717,2026-06-12,2026-06-14,Same Day,Customer-0708,Customer-0708,Home Office,United States,New York,California,15574,South,PROD-8160,Office Supplies,Labels,Labels - Item 56,922.88,1,0.1,141.53,2026-06
4278,OD-001717,2026-06-12,2026-06-16,First Class,Customer-0708,Customer-0708,Home Office,United States,San Antonio,Texas,48465,West,PROD-8019,Office Supplies,Labels,Labels - Item 4,22.31,4,0.15,84.15,2026-06
4279,OD-001717,2026-06-12,2026-06-13,Standard Class,Customer-0708,Customer-0708,Home Office,United States,San Antonio,California,38630,South,PROD-7058,Office Supplies,Labels,Labels - Item 6,309.72,4,0.15,77.9,2026-06
4280,OD-001718,2028-08-09,2028-08-12,Same Day,Customer-0068,Customer-0068,Home Office,United States,Houston,Pennsylvania,79928,West,PROD-8719,Technology,Accessories,Accessories - Item 45,451.78,1,0.1,75.37,2028-08
4281,OD-001718,2028-08-09,2028-08-10,First Class,Customer-0068,Customer-0068,Home Office,United States,Phoenix,Arizona,52114,East,PROD-1675,Technology,Accessories,Accessories - Item 95,713.16,4,0.05,181.2,2028-08
4282,OD-001718,2028-08-09,2028-08-12,First Class,Customer-0068,Customer-0068,Home Office,United States,San Diego,New York,67187,East,PROD-7550,Technology,Accessories,Accessories - Item 64,82.32,9,0.15,-34.33,2028-08
4283,OD-001719,2029-03-30,2029-04-01,Same Day,Customer-0988,Customer-0988,Consumer,United States,San Antonio,California,25745,East,PROD-8462,Technology,Accessories,Accessories - Item 61,210.67,2,0.1,-27.36,2029-03
4284,OD-001719,2029-03-30,2029-04-03,Standard Class,Customer-0988,Customer-0988,Corporate,United States,Phoenix,Texas,37412,South,PROD-3002,Technology,Accessories,Accessories - Item 41,347.72,3,0.1,-44.11,2029-03
4285,OD-001719,2029-03-30,2029-04-01,Same Day,Customer-0988,Customer-0988,Consumer,United States,New York,California,53229,West,PROD-5203,Technology,Accessories,Accessories - Item 60,334.98,2,0.05,19.66,2029-03
4286,OD-001720,2023-04-24,2023-04-25,First Class,Customer-0776,Customer-0776,Consumer,United States,Philadelphia,Texas,94661,East,PROD-6227,Furniture,Tables,Tables - Item 95,831.18,3,0.15,-33.84,2023-04
4287,OD-001720,2023-04-24,2023-04-26,Standard Class,Customer-0776,Customer-0776,Consumer,United States,Houston,Texas,93982,East,PROD-9856,Furniture,Tables,Tables - Item 57,902.45,1,0.15,92.86,2023-04
4288,OD-001720,2023-04-24,2023-04-30,Standard Class,Customer-0776,Customer-0776,Corporate,United States,Los Angeles,Texas,56418,Central,PROD-2418,Furniture,Tables,Tables - Item 49,793.08,9,0.2,139.28,2023-04
4289,OD-001721,2029-12-12,2029-12-15,Second Class,Customer-0514,Customer-0514,Consumer,United States,Philadelphia,Illinois,82023,South,PROD-2985,Furniture,Chairs,Chairs - Item 95,295.49,8,0.0,70.4,2029-12
4290,OD-001721,2029-12-12,2029-12-17,First Class,Customer-0514,Customer-0514,Consumer,United States,San Diego,Texas,66183,South,PROD-2245,Furniture,Chairs,Chairs - Item 90,403.37,2,0.15,-25.76,2029-12
4291,OD-001721,2029-12-12,2029-12-17,Same Day,Customer-0514,Customer-0514,Corporate,United States,San Antonio,Illinois,66471,South,PROD-8163,Furniture,Chairs,Chairs - Item 68,874.05,5,0.2,-35.46,2029-12
4292,OD-001722,2024-10-30,2024-11-02,Same Day,Customer-0873,Customer-0873,Consumer,United States,San Diego,Illinois,10335,Central,PROD-2852,Technology,Accessories,Accessories - Item 20,576.9,7,0.2,70.42,2024-10
4293,OD-001723,2025-07-31,2025-08-06,First Class,Customer-0637,Customer-0637,Corporate,United States,San Diego,California,12915,Central,PROD-6956,Furniture,Chairs,Chairs - Item 98,725.6,4,0.05,196.13,2025-07
4294,OD-001724,2028-02-12,2028-02-13,First Class,Customer-0622,Customer-0622,Corporate,United States,Houston,California,65330,Central,PROD-9986,Technology,Phones,Phones - Item 67,929.91,4,0.1,12.64,2028-02
4295,OD-001724,2028-02-12,2028-02-13,Second Class,Customer-0622,Customer-0622,Home Office,United States,Los Angeles,Texas,50541,East,PROD-1316,Technology,Phones,Phones - Item 20,90.24,5,0.2,-17.02,2028-02
4296,OD-001725,2020-08-11,2020-08-14,Second Class,Customer-0598,Customer-0598,Home Office,United States,Philadelphia,Pennsylvania,17143,South,PROD-5871,Furniture,Bookcases,Bookcases - Item 37,812.59,5,0.2,122.42,2020-08
4297,OD-001726,2024-07-05,2024-07-08,Same Day,Customer-0937,Customer-0937,Corporate,United States,New York,California,84988,West,PROD-2030,Technology,Phones,Phones - Item 67,779.61,8,0.15,143.09,2024-07
4298,OD-001726,2024-07-05,2024-07-10,First Class,Customer-0937,Customer-0937,Home Office,United States,Philadelphia,Texas,55284,East,PROD-6886,Technology,Phones,Phones - Item 77,882.62,8,0.0,-42.43,2024-07
4299,OD-001726,2024-07-05,2024-07-10,First Class,Customer-0937,Customer-0937,Consumer,United States,New York,Texas,84181,East,PROD-9613,Technology,Phones,Phones - Item 75,822.65,6,0.0,-10.44,2024-07
4300,OD-001727,2023-03-28,2023-04-03,Standard Class,Customer-0632,Customer-0632,Corporate,United States,Phoenix,California,96979,South,PROD-2043,Technology,Phones,Phones - Item 83,831.07,4,0.05,-4.57,2023-03
4301,OD-001727,2023-03-28,2023-04-02,Same Day,Customer-0632,Customer-0632,Home Office,United States,Phoenix,Pennsylvania,98129,West,PROD-9957,Technology,Phones,Phones - Item 38,899.86,5,0.15,56.08,2023-03
4302,OD-001727,2023-03-28,2023-04-03,Second Class,Customer-0632,Customer-0632,Consumer,United States,New York,California,59452,East,PROD-7042,Technology,Phones,Phones - Item 75,816.34,1,0.05,-1.16,2023-03
4303,OD-001728,2019-10-22,2019-10-27,Same Day,Customer-0127,Customer-0127,Corporate,United States,New York,California,74048,South,PROD-9720,Office Supplies,Binders,Binders - Item 27,879.29,5,0.15,47.27,2019-10
4304,OD-001728,2019-10-22,2019-10-28,Second Class,Customer-0127,Customer-0127,Consumer,United States,Chicago,California,67588,Central,PROD-8258,Office Supplies,Binders,Binders - Item 52,607.04,3,0.0,10.43,2019-10
4305,OD-001728,2019-10-22,2019-10-26,Second Class,Customer-0127,Customer-0127,Home Office,United States,Houston,Illinois,85112,Central,PROD-2317,Office Supplies,Binders,Binders - Item 89,939.93,2,0.05,133.86,2019-10
4306,OD-001728,2019-10-22,2019-10-24,First Class,Customer-0127,Customer-0127,Corporate,United States,New York,California,14348,Central,PROD-8559,Office Supplies,Binders,Binders - Item 69,913.4,9,0.15,184.3,2019-10
4307,OD-001729,2024-06-08,2024-06-12,First Class,Customer-0255,Customer-0255,Consumer,United States,Houston,California,42765,South,PROD-2820,Furniture,Furnishings,Furnishings - Item 99,176.69,4,0.15,106.51,2024-06
4308,OD-001729,2024-06-08,2024-06-12,First Class,Customer-0255,Customer-0255,Home Office,United States,Houston,California,39257,South,PROD-6270,Furniture,Furnishings,Furnishings - Item 93,133.57,8,0.0,140.62,2024-06
4309,OD-001729,2024-06-08,2024-06-12,Standard Class,Customer-0255,Customer-0255,Corporate,United States,San Diego,New York,77812,East,PROD-9095,Furniture,Furnishings,Furnishings - Item 37,233.35,7,0.2,99.91,2024-06
4310,OD-001729,2024-06-08,2024-06-12,First Class,Customer-0255,Customer-0255,Consumer,United States,Phoenix,New York,65495,East,PROD-3023,Furniture,Furnishings,Furnishings - Item 87,15.46,2,0.1,95.01,2024-06
4311,OD-001730,2033-08-18,2033-08-24,First Class,Customer-0695,Customer-0695,Home Office,United States,San Antonio,California,92622,East,PROD-1318,Furniture,Tables,Tables - Item 21,509.44,9,0.2,139.7,2033-08
4312,OD-001730,2033-08-18,2033-08-21,Same Day,Customer-0695,Customer-0695,Home Office,United States,New York,Pennsylvania,49680,Central,PROD-7847,Furniture,Tables,Tables - Item 5,604.08,1,0.0,-20.04,2033-08
4313,OD-001730,2033-08-18,2033-08-24,Standard Class,Customer-0695,Customer-0695,Home Office,United States,Houston,Arizona,62116,East,PROD-8763,Furniture,Tables,Tables - Item 12,596.41,8,0.2,-45.79,2033-08
4314,OD-001731,2034-06-15,2034-06-16,Standard Class,Customer-0016,Customer-0016,Corporate,United States,Phoenix,Arizona,29959,East,PROD-3574,Furniture,Bookcases,Bookcases - Item 55,829.16,1,0.1,12.39,2034-06
4315,OD-001731,2034-06-15,2034-06-20,Same Day,Customer-0016,Customer-0016,Corporate,United States,New York,Texas,78224,West,PROD-8098,Furniture,Bookcases,Bookcases - Item 33,407.6,2,0.0,51.6,2034-06
4316,OD-001731,2034-06-15,2034-06-16,First Class,Customer-0016,Customer-0016,Corporate,United States,Chicago,California,15010,East,PROD-1795,Furniture,Bookcases,Bookcases - Item 74,595.72,2,0.05,128.68,2034-06
4317,OD-001732,2027-07-15,2027-07-21,Second Class,Customer-0477,Customer-0477,Consumer,United States,San Diego,Pennsylvania,29538,West,PROD-5441,Furniture,Chairs,Chairs - Item 72,637.82,8,0.2,53.37,2027-07
4318,OD-001732,2027-07-15,2027-07-16,Second Class,Customer-0477,Customer-0477,Corporate,United States,Phoenix,Arizona,53885,West,PROD-8181,Furniture,Chairs,Chairs - Item 46,767.88,5,0.1,165.78,2027-07
4319,OD-001733,2023-08-18,2023-08-24,Second Class,Customer-0062,Customer-0062,Corporate,United States,Phoenix,Illinois,77323,East,PROD-2812,Office Supplies,Paper,Paper - Item 55,641.19,2,0.1,50.2,2023-08
4320,OD-001733,2023-08-18,2023-08-19,Same Day,Customer-0062,Customer-0062,Consumer,United States,Houston,California,86524,West,PROD-3815,Office Supplies,Paper,Paper - Item 25,649.95,2,0.0,119.25,2023-08
4321,OD-001733,2023-08-18,2023-08-23,Standard Class,Customer-0062,Customer-0062,Home Office,United States,Phoenix,New York,78564,West,PROD-7448,Office Supplies,Paper,Paper - Item 88,386.92,8,0.1,-34.33,2023-08
4322,OD-001733,2023-08-18,2023-08-24,First Class,Customer-0062,Customer-0062,Home Office,United States,Los Angeles,Illinois,64148,South,PROD-6533,Office Supplies,Paper,Paper - Item 87,339.28,6,0.15,129.54,2023-08
4323,OD-001734,2022-02-10,2022-02-16,First Class,Customer-0881,Customer-0881,Corporate,United States,San Antonio,California,29654,Central,PROD-2453,Technology,Copiers,Copiers - Item 68,426.88,6,0.2,-47.11,2022-02
4324,OD-001734,2022-02-10,2022-02-12,Standard Class,Customer-0881,Customer-0881,Consumer,United States,Chicago,Arizona,34549,East,PROD-9144,Technology,Copiers,Copiers - Item 29,705.38,7,0.2,71.12,2022-02
4325,OD-001734,2022-02-10,2022-02-11,Second Class,Customer-0881,Customer-0881,Consumer,United States,Chicago,Pennsylvania,89096,South,PROD-5041,Technology,Copiers,Copiers - Item 49,382.95,6,0.2,-35.28,2022-02
4326,OD-001735,2033-08-27,2033-08-29,Same Day,Customer-0432,Customer-0432,Consumer,United States,Philadelphia,Texas,26033,East,PROD-3901,Furniture,Bookcases,Bookcases - Item 29,467.41,8,0.1,58.08,2033-08
4327,OD-001735,2033-08-27,2033-08-31,Standard Class,Customer-0432,Customer-0432,Corporate,United States,New York,Texas,57647,East,PROD-2036,Furniture,Bookcases,Bookcases - Item 25,851.61,6,0.05,103.03,2033-08
4328,OD-001736,2024-08-26,2024-08-28,Standard Class,Customer-0670,Customer-0670,Consumer,United States,Phoenix,Arizona,62852,South,PROD-2138,Office Supplies,Storage,Storage - Item 44,99.86,5,0.15,175.05,2024-08
4329,OD-001737,2031-03-14,2031-03-16,Second Class,Customer-0268,Customer-0268,Consumer,United States,Philadelphia,Arizona,43666,Central,PROD-3750,Office Supplies,Labels,Labels - Item 5,90.68,5,0.2,40.11,2031-03
4330,OD-001738,2032-02-17,2032-02-19,Second Class,Customer-0035,Customer-0035,Corporate,United States,Los Angeles,California,19282,South,PROD-3615,Furniture,Tables,Tables - Item 23,334.15,8,0.15,-45.89,2032-02
4331,OD-001738,2032-02-17,2032-02-22,Standard Class,Customer-0035,Customer-0035,Home Office,United States,Phoenix,Arizona,94491,Central,PROD-4901,Furniture,Tables,Tables - Item 5,254.79,4,0.0,78.07,2032-02
4332,OD-001739,2031-06-10,2031-06-13,Same Day,Customer-0779,Customer-0779,Consumer,United States,Phoenix,Pennsylvania,73823,West,PROD-5594,Office Supplies,Labels,Labels - Item 9,96.28,3,0.15,41.61,2031-06
4333,OD-001739,2031-06-10,2031-06-11,Same Day,Customer-0779,Customer-0779,Corporate,United States,San Diego,Pennsylvania,65968,South,PROD-2901,Office Supplies,Labels,Labels - Item 42,635.72,4,0.05,152.48,2031-06
4334,OD-001739,2031-06-10,2031-06-13,Second Class,Customer-0779,Customer-0779,Consumer,United States,Philadelphia,Texas,21379,Central,PROD-1770,Office Supplies,Labels,Labels - Item 27,49.76,2,0.0,-45.48,2031-06
4335,OD-001739,2031-06-10,2031-06-15,Standard Class,Customer-0779,Customer-0779,Consumer,United States,Phoenix,Texas,87692,South,PROD-5354,Office Supplies,Labels,Labels - Item 73,140.87,4,0.1,91.37,2031-06
4336,OD-001740,2032-01-23,2032-01-28,First Class,Customer-0576,Customer-0576,Home Office,United States,Houston,Illinois,95310,South,PROD-7945,Technology,Phones,Phones - Item 72,37.14,6,0.1,104.24,2032-01
4337,OD-001740,2032-01-23,2032-01-26,First Class,Customer-0576,Customer-0576,Consumer,United States,San Diego,New York,18649,Central,PROD-8531,Technology,Phones,Phones - Item 65,164.38,3,0.15,2.14,2032-01
4338,OD-001741,2021-10-04,2021-10-07,Second Class,Customer-0494,Customer-0494,Corporate,United States,San Diego,California,95331,East,PROD-1899,Furniture,Furnishings,Furnishings - Item 80,528.57,1,0.1,163.72,2021-10
4339,OD-001742,2033-11-28,2033-11-29,First Class,Customer-0562,Customer-0562,Corporate,United States,Chicago,Texas,16377,Central,PROD-7119,Office Supplies,Labels,Labels - Item 25,173.79,5,0.1,26.92,2033-11
4340,OD-001742,2033-11-28,2033-11-30,Second Class,Customer-0562,Customer-0562,Corporate,United States,Philadelphia,Texas,15768,South,PROD-7442,Office Supplies,Labels,Labels - Item 25,753.1,1,0.2,-19.35,2033-11
4341,OD-001742,2033-11-28,2033-11-30,Second Class,Customer-0562,Customer-0562,Consumer,United States,Los Angeles,Texas,78707,Central,PROD-7536,Office Supplies,Labels,Labels - Item 80,236.25,5,0.2,-49.45,2033-11
4342,OD-001743,2025-11-19,2025-11-22,First Class,Customer-0469,Customer-0469,Home Office,United States,New York,Texas,25013,East,PROD-3012,Technology,Accessories,Accessories - Item 19,72.73,9,0.2,19.95,2025-11
4343,OD-001743,2025-11-19,2025-11-25,Standard Class,Customer-0469,Customer-0469,Consumer,United States,Philadelphia,Arizona,15848,East,PROD-1743,Technology,Accessories,Accessories - Item 86,742.68,3,0.2,189.12,2025-11
4344,OD-001744,2028-08-27,2028-08-28,Standard Class,Customer-0767,Customer-0767,Corporate,United States,New York,Texas,48975,South,PROD-8178,Technology,Copiers,Copiers - Item 95,390.92,6,0.2,180.32,2028-08
4345,OD-001744,2028-08-27,2028-08-28,Same Day,Customer-0767,Customer-0767,Consumer,United States,San Diego,California,96385,South,PROD-3288,Technology,Copiers,Copiers - Item 85,786.49,3,0.15,136.43,2028-08
4346,OD-001744,2028-08-27,2028-08-28,First Class,Customer-0767,Customer-0767,Home Office,United States,San Antonio,Illinois,32710,South,PROD-3346,Technology,Copiers,Copiers - Item 14,334.94,4,0.0,55.75,2028-08
4347,OD-001744,2028-08-27,2028-08-30,Same Day,Customer-0767,Customer-0767,Corporate,United States,New York,California,45055,East,PROD-5365,Technology,Copiers,Copiers - Item 28,913.49,6,0.1,87.19,2028-08
4348,OD-001745,2031-10-26,2031-11-01,First Class,Customer-0661,Customer-0661,Consumer,United States,San Antonio,California,67475,West,PROD-8595,Office Supplies,Binders,Binders - Item 39,555.08,6,0.2,16.1,2031-10
4349,OD-001745,2031-10-26,2031-10-29,Same Day,Customer-0661,Customer-0661,Corporate,United States,Houston,California,12899,South,PROD-3308,Office Supplies,Binders,Binders - Item 81,167.58,3,0.2,-21.31,2031-10
4350,OD-001745,2031-10-26,2031-10-29,First Class,Customer-0661,Customer-0661,Corporate,United States,San Diego,California,36287,South,PROD-9363,Office Supplies,Binders,Binders - Item 34,726.93,6,0.15,40.22,2031-10
4351,OD-001746,2033-08-27,2033-08-30,Standard Class,Customer-0325,Customer-0325,Consumer,United States,San Antonio,New York,86693,West,PROD-3475,Office Supplies,Supplies,Supplies - Item 29,851.26,8,0.1,-47.7,2033-08
4352,OD-001746,2033-08-27,2033-08-31,Standard Class,Customer-0325,Customer-0325,Consumer,United States,Houston,Texas,43357,West,PROD-4168,Office Supplies,Supplies,Supplies - Item 66,191.75,6,0.0,20.41,2033-08
4353,OD-001747,2022-06-01,2022-06-04,Same Day,Customer-0304,Customer-0304,Corporate,United States,New York,Arizona,22232,East,PROD-3022,Furniture,Tables,Tables - Item 82,891.87,9,0.15,33.18,2022-06
4354,OD-001747,2022-06-01,2022-06-04,Same Day,Customer-0304,Customer-0304,Consumer,United States,Chicago,Texas,29338,West,PROD-9455,Furniture,Tables,Tables - Item 92,743.34,6,0.15,-8.49,2022-06
4355,OD-001747,2022-06-01,2022-06-02,Second Class,Customer-0304,Customer-0304,Corporate,United States,San Diego,New York,57077,West,PROD-5865,Furniture,Tables,Tables - Item 89,212.38,3,0.0,90.41,2022-06
4356,OD-001748,2032-12-07,2032-12-12,Standard Class,Customer-0276,Customer-0276,Consumer,United States,Philadelphia,California,60550,South,PROD-9935,Furniture,Furnishings,Furnishings - Item 14,211.66,5,0.05,-31.37,2032-12
4357,OD-001748,2032-12-07,2032-12-13,Same Day,Customer-0276,Customer-0276,Corporate,United States,San Diego,Pennsylvania,39206,East,PROD-5323,Furniture,Furnishings,Furnishings - Item 93,130.59,9,0.1,9.84,2032-12
4358,OD-001749,2029-09-07,2029-09-12,Same Day,Customer-0869,Customer-0869,Consumer,United States,Houston,Arizona,94324,South,PROD-8597,Furniture,Chairs,Chairs - Item 33,878.94,6,0.05,70.99,2029-09
4359,OD-001749,2029-09-07,2029-09-08,Standard Class,Customer-0869,Customer-0869,Home Office,United States,Phoenix,Arizona,57870,East,PROD-2787,Furniture,Chairs,Chairs - Item 9,295.49,3,0.05,53.85,2029-09
4360,OD-001749,2029-09-07,2029-09-08,Same Day,Customer-0869,Customer-0869,Corporate,United States,Phoenix,Texas,26273,South,PROD-1629,Furniture,Chairs,Chairs - Item 98,45.61,6,0.05,20.79,2029-09
4361,OD-001749,2029-09-07,2029-09-13,Same Day,Customer-0869,Customer-0869,Consumer,United States,San Antonio,Texas,65729,West,PROD-2473,Furniture,Chairs,Chairs - Item 96,85.86,1,0.15,181.92,2029-09
4362,OD-001750,2022-12-06,2022-12-07,First Class,Customer-0963,Customer-0963,Consumer,United States,Los Angeles,Pennsylvania,39460,East,PROD-1894,Office Supplies,Supplies,Supplies - Item 59,982.31,7,0.15,196.73,2022-12
4363,OD-001750,2022-12-06,2022-12-10,Standard Class,Customer-0963,Customer-0963,Corporate,United States,Phoenix,New York,98707,West,PROD-3810,Office Supplies,Supplies,Supplies - Item 64,93.84,7,0.05,119.87,2022-12
4364,OD-001750,2022-12-06,2022-12-07,Standard Class,Customer-0963,Customer-0963,Home Office,United States,San Antonio,Arizona,17522,West,PROD-2062,Office Supplies,Supplies,Supplies - Item 47,631.91,7,0.15,190.35,2022-12
4365,OD-001750,2022-12-06,2022-12-08,First Class,Customer-0963,Customer-0963,Corporate,United States,Chicago,Arizona,90315,East,PROD-1175,Office Supplies,Supplies,Supplies - Item 87,149.63,9,0.15,15.37,2022-12
4366,OD-001751,2020-07-25,2020-07-31,Same Day,Customer-0684,Customer-0684,Home Office,United States,New York,Arizona,69970,East,PROD-4448,Technology,Accessories,Accessories - Item 19,282.19,2,0.2,92.65,2020-07
4367,OD-001751,2020-07-25,2020-07-29,Second Class,Customer-0684,Customer-0684,Home Office,United States,San Antonio,New York,27751,Central,PROD-1378,Technology,Accessories,Accessories - Item 39,810.82,8,0.05,69.22,2020-07
4368,OD-001751,2020-07-25,2020-07-26,Same Day,Customer-0684,Customer-0684,Corporate,United States,San Diego,Texas,25218,South,PROD-9605,Technology,Accessories,Accessories - Item 58,451.6,1,0.05,37.19,2020-07
4369,OD-001751,2020-07-25,2020-07-28,Second Class,Customer-0684,Customer-0684,Home Office,United States,Phoenix,California,90481,West,PROD-5341,Technology,Accessories,Accessories - Item 9,729.26,9,0.0,40.42,2020-07
4370,OD-001752,2025-07-10,2025-07-12,Same Day,Customer-0929,Customer-0929,Consumer,United States,San Diego,Pennsylvania,97610,West,PROD-1207,Office Supplies,Supplies,Supplies - Item 39,116.64,6,0.0,20.64,2025-07
4371,OD-001752,2025-07-10,2025-07-12,First Class,Customer-0929,Customer-0929,Corporate,United States,New York,Pennsylvania,15029,East,PROD-5857,Office Supplies,Supplies,Supplies - Item 57,472.34,3,0.15,-1.21,2025-07
4372,OD-001753,2022-05-30,2022-06-01,Second Class,Customer-0201,Customer-0201,Consumer,United States,Phoenix,Texas,93532,Central,PROD-8202,Office Supplies,Storage,Storage - Item 78,366.71,6,0.05,155.3,2022-05
4373,OD-001753,2022-05-30,2022-06-02,Same Day,Customer-0201,Customer-0201,Corporate,United States,Los Angeles,Illinois,44434,South,PROD-5528,Office Supplies,Storage,Storage - Item 9,555.82,3,0.05,80.76,2022-05
4374,OD-001754,2024-09-15,2024-09-17,First Class,Customer-0445,Customer-0445,Consumer,United States,Houston,Pennsylvania,61166,Central,PROD-9642,Furniture,Bookcases,Bookcases - Item 83,641.67,4,0.1,153.53,2024-09
4375,OD-001755,2032-12-02,2032-12-05,Second Class,Customer-0905,Customer-0905,Consumer,United States,Los Angeles,Pennsylvania,51774,Central,PROD-9584,Technology,Accessories,Accessories - Item 35,643.63,3,0.15,182.23,2032-12
4376,OD-001755,2032-12-02,2032-12-07,First Class,Customer-0905,Customer-0905,Home Office,United States,Los Angeles,New York,69868,Central,PROD-5569,Technology,Accessories,Accessories - Item 84,932.25,2,0.15,91.16,2032-12
4377,OD-001755,2032-12-02,2032-12-07,Standard Class,Customer-0905,Customer-0905,Home Office,United States,Houston,Texas,22496,East,PROD-1036,Technology,Accessories,Accessories - Item 93,150.13,8,0.15,50.64,2032-12
4378,OD-001755,2032-12-02,2032-12-06,First Class,Customer-0905,Customer-0905,Home Office,United States,San Antonio,Texas,55885,East,PROD-9641,Technology,Accessories,Accessories - Item 53,415.11,2,0.2,16.32,2032-12
4379,OD-001756,2019-10-05,2019-10-07,First Class,Customer-0324,Customer-0324,Corporate,United States,Phoenix,Arizona,99402,West,PROD-3407,Furniture,Bookcases,Bookcases - Item 38,277.06,2,0.2,147.43,2019-10
4380,OD-001757,2033-07-21,2033-07-24,Standard Class,Customer-0035,Customer-0035,Corporate,United States,San Antonio,California,27893,West,PROD-9902,Office Supplies,Labels,Labels - Item 98,953.62,9,0.1,14.55,2033-07
4381,OD-001757,2033-07-21,2033-07-26,Same Day,Customer-0035,Customer-0035,Consumer,United States,Phoenix,California,87178,Central,PROD-1563,Office Supplies,Labels,Labels - Item 91,239.21,7,0.0,-8.13,2033-07
